path,folder,run_id,model,status,error_type,input_tokens,output_tokens,cached_input_tokens,mtime
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T133424Z_chain_09_e07_cmdexe_other_chain_stage3_gpt-5.5_official\run.json,20260613T133424Z_chain_09_e07_cmdexe_other_chain_stage3_gpt-5.5_official,20260613T133424Z_chain_09_e07_cmdexe_other_chain_stage3_gpt-5.5_official,gpt-5.5,success,,27977,12362,0,1781358251.6122723
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T133701Z_chain_10_e07_discord_run_key_registry_chain_stage1_gpt-5.5_official\run.json,20260613T133701Z_chain_10_e07_discord_run_key_registry_chain_stage1_gpt-5.5_official,20260613T133701Z_chain_10_e07_discord_run_key_registry_chain_stage1_gpt-5.5_official,gpt-5.5,success,,21917,8503,0,1781358149.7614584
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T134003Z_chain_10_e07_discord_run_key_registry_chain_stage2_gpt-5.5_official\run.json,20260613T134003Z_chain_10_e07_discord_run_key_registry_chain_stage2_gpt-5.5_official,20260613T134003Z_chain_10_e07_discord_run_key_registry_chain_stage2_gpt-5.5_official,gpt-5.5,success,,22528,8450,0,1781358353.6453533
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T134231Z_chain_10_e07_discord_run_key_registry_chain_stage3_gpt-5.5_official\run.json,20260613T134231Z_chain_10_e07_discord_run_key_registry_chain_stage3_gpt-5.5_official,20260613T134231Z_chain_10_e07_discord_run_key_registry_chain_stage3_gpt-5.5_official,gpt-5.5,success,,25088,11108,0,1781358631.6904078
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T134413Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.5_official\run.json,20260613T134413Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.5_official,20260613T134413Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.5_official,gpt-5.5,success,,24458,11733,0,1781358774.109285
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T134504Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.5_official\run.json,20260613T134504Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.5_official,20260613T134504Z_chain_11_e07_sublime_python_script_execution_chain_stage2_gpt-5.5_official,gpt-5.5,success,,33975,12938,0,1781359005.0829086
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T134555Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.5_official\run.json,20260613T134555Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.5_official,20260613T134555Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.5_official,gpt-5.5,success,,21058,11357,0,1781359000.7664216
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135033Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T135033Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T135033Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,30471,10534,0,1781359075.5153503
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135255Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T135255Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T135255Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,21516,6670,0,1781359150.8861847
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135642Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T135642Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T135642Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,31234,7658,0,1781359669.5391421
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135646Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T135646Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T135646Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,success,,28631,14119,0,1781360362.5974994
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135757Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T135757Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T135757Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,success,,24982,12072,0,1781359580.4069953
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T135912Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T135912Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T135912Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,success,,25726,12652,0,1781359675.6814122
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T140622Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T140622Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T140622Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,21214,9132,0,1781359934.1597455
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T140751Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T140751Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T140751Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,23979,10605,0,1781360076.4109004
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T140757Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T140757Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T140757Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,21704,8521,0,1781360200.8694434
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T141215Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T141215Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T141215Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,19212,5392,0,1781360170.685977
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T141437Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T141437Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T141437Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,27970,10696,0,1781360581.2128565
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T141612Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T141612Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T141612Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,17069,4195,0,1781360445.8484735
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T141642Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T141642Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T141642Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,22447,4689,0,1781360455.9859293
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T141924Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T141924Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T141924Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,20858,5293,0,1781360724.012236
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142047Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T142047Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T142047Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,23242,9600,0,1781360963.5928423
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142057Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T142057Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T142057Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,25441,7259,0,1781360796.559375
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142302Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T142302Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T142302Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,18517,4133,0,1781360843.4243534
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142525Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T142525Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T142525Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,18426,3443,0,1781361033.378322
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142638Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T142638Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T142638Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,success,,34538,12666,0,1781361393.011218
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142724Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T142724Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T142724Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,success,,21705,6516,0,1781361125.5580456
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T142925Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T142925Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T142925Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,success,,22198,5879,0,1781361333.1653254
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T143034Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T143034Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T143034Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,22405,11811,0,1781363273.8040967
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T143207Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T143207Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T143207Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,22100,12182,0,1781361532.91336
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T143534Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T143534Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T143534Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,18565,8661,0,1781362981.2384894
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T143634Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T143634Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T143634Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,22488,11749,0,1781361740.324957
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T143854Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T143854Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T143854Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,17847,5884,0,1781361802.986788
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T144221Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T144221Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T144221Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,23299,9555,0,1781362154.1690784
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T144324Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T144324Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T144324Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,18595,4451,0,1781362047.027224
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T144728Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T144728Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T144728Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,18264,5199,0,1781362355.2515628
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T144915Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T144915Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T144915Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,16007,8290,0,1781362548.9104877
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T145236Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T145236Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T145236Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,24374,12516,0,1781362782.3520942
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T145550Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T145550Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T145550Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,20895,6740,0,1781362941.8367805
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T145944Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T145944Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T145944Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,27954,11020,0,1781363414.3927474
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T150223Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.5_official\run.json,20260613T150223Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.5_official,20260613T150223Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.5_official,gpt-5.5,success,,33202,18082,0,1781363565.3642602
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T150302Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.5_official\run.json,20260613T150302Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.5_official,20260613T150302Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.5_official,gpt-5.5,success,,34133,16287,0,1781363548.5158
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T150755Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.5_official\run.json,20260613T150755Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.5_official,20260613T150755Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.5_official,gpt-5.5,success,,32633,14155,0,1781363896.4675138
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T151015Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T151015Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T151015Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,success,,27372,13276,0,1781363942.3218665
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T151230Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T151230Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T151230Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,success,,23424,13770,0,1781364197.1747031
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T151247Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T151247Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T151247Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,success,,23780,14414,0,1781364173.3917801
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T151818Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T151818Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T151818Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,28550,9312,0,1781364372.0982177
